,age,education_number,marital,occupation,race,sex,capitalgain,capitalloss,hours,country,income
2799,21,6,2,2,4,1,0,0,40,38,0
2800,21,10,4,7,4,0,0,0,40,38,0
2801,21,9,4,6,4,1,0,0,40,38,0
2802,21,10,4,9,0,0,0,0,4,38,0
2803,21,10,4,9,4,0,0,0,40,38,0
2804,21,7,4,2,4,1,0,0,45,38,0
2805,21,9,2,2,4,1,0,0,40,38,0
2806,21,10,4,5,1,1,0,0,40,29,0
2807,21,10,4,7,2,0,0,0,30,38,0
2808,21,9,4,0,4,0,0,0,25,38,0
2809,21,11,4,0,4,0,0,0,40,38,0
2810,21,4,4,9,4,1,0,0,40,38,0
2811,21,10,4,0,4,0,0,0,40,38,0
2812,21,9,4,2,4,1,0,0,42,38,0
2813,21,10,4,11,4,0,0,0,35,38,0
2814,21,10,4,11,4,0,0,0,20,38,0
2815,21,10,4,5,4,1,0,0,40,38,0
2816,21,10,4,9,4,1,0,0,20,38,0
2817,21,9,4,7,4,0,0,0,35,38,0
2818,21,10,4,9,4,0,0,0,20,38,0
2819,21,10,4,9,4,1,0,0,16,38,0
2820,21,10,4,0,4,1,0,0,45,38,0
2821,21,10,4,0,1,0,0,0,40,38,0
2822,21,10,4,0,4,1,0,0,35,38,0
2823,21,10,4,7,2,1,0,0,20,38,0
2824,21,9,4,0,4,0,0,0,40,38,0
2825,21,10,4,7,4,0,0,0,30,38,0
2826,21,10,4,11,2,0,0,0,40,38,0
2827,21,10,4,11,4,0,0,0,20,38,0
2828,21,10,4,7,4,0,0,0,40,38,0
2829,21,10,4,5,4,1,0,0,25,38,0
2830,21,10,4,9,4,0,0,0,10,38,0
2831,21,9,2,2,4,1,0,0,40,38,0
2832,21,5,4,7,4,1,0,0,35,25,0
2833,21,6,4,7,4,0,0,0,35,38,0
2834,21,9,4,7,4,1,0,0,37,38,0
2835,21,9,4,0,4,0,0,0,40,38,0
2836,21,8,4,5,4,1,0,0,32,38,0
2837,21,9,4,4,4,1,0,0,24,38,0
2838,21,6,4,9,2,0,0,0,40,38,0
2839,21,9,4,0,4,0,0,0,40,38,0
2840,21,10,4,11,4,1,0,0,40,38,0
2841,21,12,4,12,4,1,0,0,10,38,0
2842,21,10,4,3,4,0,0,0,38,38,0
2843,21,10,4,0,4,0,0,0,8,38,0
2844,21,10,4,11,1,1,0,0,20,39,0
2845,21,9,4,5,4,0,0,0,35,38,0
2846,21,10,4,9,4,1,0,0,40,38,0
2847,21,10,4,7,4,0,0,0,20,38,0
2848,21,9,4,0,4,1,0,0,40,38,0
2849,21,10,4,3,4,1,0,0,10,38,0
2850,21,10,4,11,4,1,0,0,35,38,0
2851,21,8,4,5,2,0,0,0,20,38,0
2852,21,9,4,10,4,1,0,0,40,38,0
2853,21,10,4,7,4,0,0,0,30,38,0
2854,21,9,4,7,4,1,0,0,40,38,0
2855,21,3,2,5,4,1,0,0,40,25,0
2856,21,6,5,11,2,0,0,0,38,38,0
2857,21,10,4,0,4,0,0,0,25,38,0
2858,21,10,4,0,2,0,0,0,40,38,0
2859,21,9,4,0,4,0,0,0,40,4,0
2860,21,10,4,0,4,0,0,0,40,38,0
2861,21,9,4,0,4,1,0,0,40,38,0
2862,21,10,3,11,2,0,0,0,20,38,0
2863,21,9,4,7,2,1,0,0,10,38,0
2864,21,6,4,9,2,1,0,0,40,38,0
2865,21,10,4,9,4,0,0,0,43,38,0
2866,21,9,4,7,4,0,0,0,28,38,0
2867,21,9,4,5,4,1,0,0,40,38,0
2868,21,10,4,11,4,0,0,0,15,38,0
2869,21,7,4,4,4,1,0,0,40,38,0
2870,21,10,4,5,4,1,0,0,40,38,0
2871,21,10,4,7,4,1,0,0,25,38,0
2872,21,10,4,9,4,1,0,0,20,38,0
2873,21,10,4,0,4,0,0,0,40,38,0
2874,21,7,2,6,4,1,0,0,40,38,0
2875,21,10,4,7,4,0,0,0,60,38,0
2876,21,10,4,0,4,0,0,0,35,38,0
2877,21,10,4,0,4,0,0,0,40,38,0
2878,21,9,4,6,4,1,0,0,40,38,0
2879,21,10,4,9,4,1,0,0,70,38,0
2880,21,10,4,9,3,0,0,0,40,38,0
2881,21,10,4,10,4,1,0,0,15,38,0
2882,21,10,4,11,4,0,0,0,40,38,0
2883,21,10,4,11,4,1,0,0,12,38,0
2884,21,10,4,9,4,0,0,0,40,38,0
2885,21,9,4,5,4,1,0,0,36,38,0
2886,21,10,4,0,4,1,0,0,30,26,0
2887,21,5,4,5,4,1,0,0,40,25,0
2888,21,10,4,6,4,1,0,0,40,38,0
2889,21,10,4,9,4,1,0,0,48,38,0
2890,21,9,4,5,2,0,0,0,40,38,0
2891,21,10,4,12,4,1,0,0,35,38,0
2892,21,11,4,7,4,0,0,0,50,38,0
2893,21,9,4,0,4,0,0,0,40,38,0
2894,21,10,4,11,4,0,0,0,40,30,0
2895,21,9,4,11,4,0,0,0,40,38,0
2896,21,10,4,7,4,0,0,0,20,38,0
2897,21,10,4,0,4,0,0,0,12,38,0
2898,21,11,4,10,4,1,0,0,40,38,0
2899,21,10,4,11,4,0,0,0,55,38,0
2900,21,9,4,6,4,0,0,0,40,38,0
2901,21,10,4,9,4,1,0,0,10,38,0
2902,21,9,4,7,4,0,0,0,35,38,0
2903,21,10,4,2,4,1,0,0,55,38,0
2904,21,10,4,7,4,0,0,0,10,38,0
2905,21,10,4,9,4,1,0,0,30,38,0
2906,21,10,4,0,2,1,0,0,50,38,0
2907,21,10,4,9,4,0,0,0,40,38,0
2908,21,9,4,6,4,1,0,0,40,38,0
2909,21,10,4,7,4,0,0,0,16,38,0
2910,21,10,4,9,4,0,0,0,30,38,0
2911,21,10,4,5,4,1,0,0,40,38,0
2912,21,10,4,9,4,0,0,0,25,38,0
2913,21,9,4,0,4,1,0,0,40,38,0
2914,21,11,4,7,4,0,0,0,36,38,0
2915,21,10,4,3,4,1,0,0,40,38,0
2916,21,10,4,7,4,1,0,0,40,38,0
2917,21,10,4,11,4,1,0,0,24,38,0
2918,21,9,4,7,4,0,0,0,40,38,0
2919,21,9,4,13,4,1,0,0,60,38,0
2920,21,9,4,7,4,1,0,0,40,38,0
2921,21,10,4,0,4,1,0,0,10,38,0
2922,21,10,4,11,4,1,0,0,40,38,0
2923,21,10,4,7,4,0,0,0,29,38,0
2924,21,10,4,9,1,0,0,0,20,34,0
2925,21,9,4,6,4,1,0,0,20,38,0
2926,21,9,4,6,4,1,0,0,40,38,0
2927,21,9,4,11,4,0,0,0,36,38,0
2928,21,9,4,6,2,1,0,0,1,38,0
2929,21,10,4,7,4,0,0,0,20,38,0
2930,21,10,4,0,4,0,0,0,35,38,0
2931,21,10,4,7,4,1,0,0,40,38,0
2932,21,10,4,9,4,0,0,0,30,38,0
2933,21,6,2,7,4,1,0,0,25,38,0
2934,21,12,4,0,4,0,0,0,10,38,0
2935,21,10,4,11,4,1,0,0,35,38,0
2936,21,8,2,2,4,1,0,0,40,38,0
2937,21,10,4,11,4,0,0,0,25,38,0
2938,21,10,4,9,4,1,0,0,10,38,0
2939,21,9,4,2,4,1,0,0,40,25,0
2940,21,10,4,9,2,0,0,0,40,38,0
2941,21,10,4,0,4,0,0,0,15,38,0
2942,21,4,4,4,4,0,0,0,38,38,0
2943,21,9,4,11,4,1,0,0,44,38,0
2944,21,10,4,13,4,1,0,0,30,38,0
2945,21,11,4,2,2,1,0,0,40,38,0
2946,21,10,4,11,4,0,0,0,20,38,0
2947,21,10,4,5,4,1,0,0,40,38,0
2948,21,10,4,6,4,1,0,0,30,38,0
2949,21,3,2,7,4,1,0,0,40,25,0
2950,21,10,4,7,4,0,0,0,35,38,0
2951,21,10,4,11,4,0,0,0,60,38,0
2952,21,7,4,12,4,0,0,0,35,38,0
2953,21,10,4,0,4,1,0,0,50,38,0
2954,21,10,4,11,3,0,0,0,20,38,0
2955,21,10,4,9,4,1,0,0,20,38,0
2956,21,11,4,6,4,1,0,0,30,38,0
2957,21,14,4,13,4,1,0,0,15,38,0
2958,21,9,4,2,4,1,0,0,40,38,0
2959,21,12,4,7,4,0,0,0,40,38,0
2960,21,10,4,2,4,1,0,0,50,38,0
2961,21,9,4,6,4,1,0,0,40,38,0
2962,21,9,4,11,4,0,0,0,40,38,0
2963,21,10,4,11,4,1,0,0,20,38,0
2964,21,10,4,7,4,0,0,0,30,38,0
2965,21,10,4,0,4,0,0,0,30,3,0
2966,21,10,4,9,4,1,0,0,20,38,0
2967,21,10,4,7,4,0,0,0,35,38,0
2968,21,10,4,4,4,1,0,0,40,38,0
2969,21,10,4,9,4,0,0,0,40,38,0
2970,21,10,4,7,4,1,0,0,40,38,0
2971,21,10,4,2,4,1,0,0,35,38,0
2972,21,5,4,6,4,1,0,0,48,25,0
2973,21,9,4,11,4,0,0,0,40,38,0
2974,21,10,4,9,4,1,0,0,40,38,0
2975,21,9,4,11,4,1,0,0,30,38,0
2976,21,10,2,6,4,1,0,0,20,38,0
2977,21,9,4,7,2,0,0,0,30,38,0
2978,21,10,4,11,4,0,0,0,16,38,0
2979,21,10,2,11,0,0,0,0,40,38,0
2980,21,9,4,13,4,1,0,0,40,38,0
2981,21,3,4,5,4,1,0,0,40,25,0
2982,21,10,4,11,1,1,0,0,30,18,0
2983,21,10,0,2,4,1,0,0,40,38,0
2984,21,9,4,7,4,0,0,0,40,38,0
2985,21,9,4,2,4,1,0,0,13,38,0
2986,21,10,4,12,4,1,0,0,10,38,0
2987,21,10,4,0,4,0,0,0,40,38,0
2988,21,10,4,9,4,1,0,0,35,38,0
2989,21,9,4,5,4,1,0,0,40,38,0
2990,21,10,4,9,4,0,0,0,8,38,0
2991,21,12,4,5,4,1,0,0,15,38,0
2992,21,9,4,7,4,1,0,0,35,38,0
2993,21,10,4,11,4,1,0,0,40,38,0
2994,21,9,4,4,4,1,0,0,24,38,0
2995,21,9,5,7,4,0,0,0,40,38,0
2996,21,9,4,7,4,0,0,0,19,38,0
2997,21,10,4,0,4,0,0,0,40,25,0
2998,21,10,4,7,4,0,0,0,30,38,0
2999,21,10,2,5,2,1,0,0,40,38,0
3000,21,10,4,9,4,1,0,0,40,38,0
3001,21,10,4,0,4,1,0,0,40,38,0
3002,21,10,4,0,1,0,0,0,40,39,0
3003,21,9,4,0,4,0,0,0,40,38,0
3004,21,10,4,0,3,0,0,0,40,38,0
3005,21,9,4,5,4,1,0,0,20,25,0
3006,21,11,2,0,4,0,0,0,12,38,0
3007,21,10,4,11,2,0,0,0,20,38,0
3008,21,9,4,0,4,1,0,0,36,38,0
3009,21,10,4,11,4,0,0,0,35,38,0
3010,21,10,4,11,4,0,0,0,20,38,0
3011,21,10,4,11,4,1,0,0,40,38,0
3012,21,10,4,0,4,0,0,0,45,38,0
3013,21,11,4,0,4,0,0,0,40,38,0
3014,21,9,4,6,4,1,0,0,40,38,0
3015,21,9,3,3,4,0,0,0,60,38,0
3016,21,10,4,0,1,0,0,0,12,38,0
3017,21,9,4,7,4,0,0,0,40,38,0
3018,21,9,4,5,4,0,0,0,40,38,0
3019,21,10,4,9,4,1,0,0,20,38,0
3020,21,10,4,9,4,0,0,0,10,38,0
3021,21,10,4,7,4,0,0,0,40,38,0
3022,21,10,4,7,4,0,0,0,16,38,0
3023,21,10,4,11,4,0,0,0,47,38,0
3024,21,5,4,7,0,1,0,0,40,38,0
3025,21,4,4,2,4,1,0,0,40,38,0
3026,21,10,4,7,2,0,0,0,12,38,0
3027,21,9,4,7,4,0,0,0,32,38,0
3028,21,11,4,0,4,0,0,0,40,38,0
3029,21,9,4,6,4,1,0,0,35,38,0
3030,21,9,4,0,4,0,0,0,45,38,0
3031,21,10,4,11,4,1,0,0,64,38,0
3032,21,10,4,7,4,0,0,0,40,38,0
3033,21,10,4,0,4,0,0,0,20,38,0
3034,21,10,4,0,4,0,0,0,40,38,0
3035,21,10,4,0,2,0,0,0,40,38,0
3036,21,10,4,9,4,1,0,0,75,38,0
3037,21,10,4,7,4,0,0,0,40,38,0
3038,21,10,2,7,4,1,0,0,50,38,0
3039,21,9,4,2,4,1,0,0,48,38,0
3040,21,10,4,9,4,0,0,0,24,38,0
3041,21,9,4,5,0,1,0,0,40,38,0
3042,21,7,4,11,4,0,0,0,38,38,0
3043,21,10,4,11,4,1,0,0,40,38,0
3044,21,10,4,9,4,1,0,0,24,38,0
3045,21,10,4,11,4,1,0,0,40,3,0
3046,21,12,4,11,4,0,0,0,32,38,0
3047,21,10,4,9,1,1,0,0,10,39,0
3048,21,10,4,0,4,0,0,0,40,38,0
3049,21,10,4,7,4,1,0,0,32,38,0
3050,21,10,4,11,2,0,0,0,25,38,0
3051,21,9,4,8,4,0,0,0,25,38,0
3052,21,10,4,9,4,0,0,0,25,38,0
3053,21,10,4,9,4,1,0,0,40,38,0
3054,21,10,4,9,4,0,0,0,35,38,0
3055,21,9,4,11,4,0,0,0,35,38,0
3056,21,10,4,3,4,0,0,0,20,38,0
3057,21,10,4,12,2,1,0,0,20,38,0
3058,21,10,4,11,4,1,0,0,40,38,0
3059,21,2,2,7,4,1,0,0,40,8,0
3060,21,9,5,4,4,1,0,0,40,38,0
3061,21,9,4,0,4,0,0,0,40,38,0
3062,21,10,4,0,4,0,0,0,40,38,0
3063,21,9,2,6,4,1,0,0,50,38,0
3064,21,10,4,11,4,0,0,0,40,38,0
3065,21,10,4,11,4,0,0,0,40,38,0
3066,21,9,4,6,4,1,0,0,45,38,0
3067,21,9,4,2,4,1,0,0,35,38,0
3068,21,10,4,7,4,1,0,0,20,38,0
3069,21,10,4,3,4,1,0,0,40,38,0
3070,21,9,4,4,4,1,0,0,50,38,0
3071,21,7,2,9,4,0,0,0,56,38,0
3072,21,10,4,0,4,0,0,0,25,38,0
3073,21,9,4,9,4,0,0,0,30,38,0
3074,21,12,4,7,4,0,0,0,5,38,0
3075,21,10,4,12,4,1,0,0,25,38,0
3076,21,10,4,0,4,1,0,0,40,38,0
3077,21,11,2,4,4,1,0,0,40,38,0
3078,21,9,4,0,4,0,0,0,43,38,0
3079,21,10,4,11,4,0,0,0,20,38,0
3080,21,9,4,0,4,0,0,0,40,38,0
3081,21,10,4,5,4,1,0,0,40,38,0
3082,21,9,4,10,2,1,0,0,40,38,0
3083,21,9,2,6,4,1,0,0,40,38,0
3084,21,9,2,2,4,1,0,0,50,38,0
3085,21,9,4,5,2,1,0,0,20,38,0
3086,21,7,4,7,4,1,0,0,42,7,0
3087,21,10,4,7,4,0,0,0,25,38,0
3088,21,9,4,6,4,0,0,0,40,28,0
3089,21,9,0,11,0,0,0,0,38,38,0
3090,21,9,4,13,4,0,0,0,40,38,0
3091,21,10,4,7,4,1,0,0,35,21,0
3092,21,12,4,9,4,0,0,0,40,38,0
3093,21,10,4,9,4,0,0,0,40,38,0
3094,21,10,4,9,4,0,0,0,3,38,0
3095,21,9,4,4,4,1,0,0,24,38,0
3096,21,10,4,0,3,0,0,0,20,4,0
3097,21,10,4,7,1,1,0,0,20,38,0
3098,21,9,4,9,4,0,0,0,20,38,0
3099,21,11,4,2,4,1,0,0,40,38,0
3100,21,9,4,0,4,0,0,0,35,38,0
3101,21,11,2,7,4,0,0,0,50,25,0
3102,21,9,4,6,4,1,0,0,60,38,0
3103,21,10,4,0,4,0,0,0,27,38,0
3104,21,10,4,9,4,1,0,0,40,38,0
3105,21,9,4,7,4,0,0,0,40,38,0
3106,21,9,4,7,4,1,0,0,35,38,0
3107,21,10,4,12,4,1,0,0,35,38,0
3108,21,10,4,9,4,0,0,0,10,10,0
3109,21,10,4,11,2,0,0,0,20,38,0
3110,21,6,2,5,4,1,0,0,35,38,0
3111,21,10,4,2,4,1,0,0,40,38,0
3112,21,9,4,7,4,1,0,0,40,25,0
3113,21,11,4,0,2,0,0,0,35,38,0
3114,21,9,4,5,4,1,0,0,40,38,0
3115,21,10,4,11,4,0,0,0,20,38,0
3116,21,10,4,0,4,1,0,0,30,38,0
3117,21,11,4,4,4,1,0,0,98,38,0
3118,21,10,4,11,4,0,0,0,40,38,0
3119,21,9,4,4,4,1,0,0,45,38,0
3120,21,7,4,0,4,0,0,0,40,38,0
3121,21,8,4,4,4,1,0,0,40,38,0
3122,21,5,4,9,4,1,0,0,42,38,0
3123,21,9,4,9,1,0,0,0,24,38,0
3124,21,9,4,2,4,1,0,0,40,38,0
3125,21,10,4,12,4,0,0,0,35,38,0
3126,21,11,2,4,4,1,0,0,46,38,0
3127,21,5,4,6,2,1,0,0,20,38,0
3128,21,10,4,9,4,1,0,0,40,38,0
3129,21,12,4,7,4,1,0,0,40,38,0
3130,22,12,4,5,2,1,0,2824,40,38,1
3131,22,10,2,11,4,1,0,1902,37,38,0
3132,22,6,4,11,4,0,0,1762,25,38,0
3133,22,10,4,9,2,1,0,1721,20,38,0
3134,22,10,4,13,4,1,0,1719,30,38,0
3135,22,9,3,11,4,1,0,1719,40,38,0
3136,22,9,4,9,2,1,0,1602,30,38,0
3137,22,10,4,7,4,1,0,1602,10,38,0
3138,22,9,4,9,4,0,99999,0,40,5,1
3139,22,10,4,11,2,1,99999,0,55,38,1
3140,22,13,4,9,0,0,14344,0,40,38,1
3141,22,13,4,2,4,1,13550,0,55,38,1
3142,22,13,4,9,4,0,8614,0,40,38,1
3143,22,9,2,8,4,0,4508,0,40,38,0
3144,22,9,4,5,4,1,4416,0,40,38,0
3145,22,10,2,9,4,0,3781,0,35,38,0
3146,22,10,4,7,4,1,3325,0,40,38,0
3147,22,9,4,2,4,1,2907,0,40,38,0
3148,22,13,2,0,0,0,2885,0,25,38,0
3149,22,9,4,11,4,0,2597,0,40,38,0
3150,22,4,2,2,4,1,2580,0,40,38,0
3151,22,10,2,2,4,1,2407,0,40,38,0
3152,22,13,4,3,4,1,2202,0,4,38,0
3153,22,13,4,0,4,0,1055,0,30,38,0
3154,22,10,4,9,4,0,594,0,25,38,0
3155,22,10,2,7,2,1,0,0,15,38,0
3156,22,9,4,2,4,1,0,0,41,38,0
3157,22,10,2,7,4,1,0,0,24,38,0
3158,22,13,4,9,4,0,0,0,15,10,0
3159,22,10,4,11,4,1,0,0,15,38,0
3160,22,3,2,6,4,0,0,0,40,25,0
3161,22,10,4,10,2,0,0,0,40,38,0
3162,22,9,3,11,4,1,0,0,55,38,0
3163,22,12,4,11,4,0,0,0,15,38,0
3164,22,10,4,9,4,1,0,0,40,38,0
3165,22,10,4,5,4,1,0,0,30,38,0
3166,22,10,4,11,4,0,0,0,15,38,0
3167,22,13,4,9,4,1,0,0,20,38,0
3168,22,10,2,11,4,0,0,0,30,10,0
3169,22,10,4,7,2,1,0,0,20,38,0
3170,22,10,4,9,2,1,0,0,40,38,0
3171,22,10,4,0,4,1,0,0,40,38,0
3172,22,13,4,3,4,0,0,0,50,38,0
3173,22,9,4,5,4,0,0,0,40,38,0
3174,22,10,4,11,4,0,0,0,42,38,0
3175,22,12,4,0,4,0,0,0,40,38,0
3176,22,9,0,2,4,1,0,0,40,38,0
3177,22,13,4,9,4,0,0,0,20,38,0
3178,22,13,4,11,1,1,0,0,50,35,0
3179,22,13,4,9,1,1,0,0,20,18,0
3180,22,10,4,9,4,0,0,0,8,38,0
3181,22,11,4,0,4,0,0,0,30,38,0
3182,22,10,4,9,4,1,0,0,30,38,0
3183,22,10,4,2,4,1,0,0,35,38,0
3184,22,9,2,2,4,1,0,0,40,38,0
3185,22,9,4,7,4,0,0,0,24,38,0
3186,22,10,4,13,4,1,0,0,40,38,0
3187,22,10,4,5,4,0,0,0,36,38,0
3188,22,6,2,6,4,0,0,0,40,38,0
3189,22,9,4,3,4,0,0,0,20,38,0
3190,22,10,4,9,4,0,0,0,20,38,0
3191,22,10,0,9,4,0,0,0,35,38,0
3192,22,7,6,11,2,0,0,0,35,38,0
3193,22,9,4,5,2,1,0,0,40,38,0
3194,22,9,4,7,4,0,0,0,45,38,0
3195,22,9,4,7,4,1,0,0,40,11,0
3196,22,10,4,0,4,0,0,0,20,38,0
3197,22,13,4,9,4,0,0,0,40,38,0
3198,22,10,4,9,4,1,0,0,36,38,0
3199,22,10,4,7,2,0,0,0,15,38,0
3200,22,10,4,0,4,0,0,0,40,38,0
3201,22,6,4,2,4,1,0,0,30,38,0
3202,22,10,4,3,4,0,0,0,40,38,0
3203,22,9,4,2,4,1,0,0,20,38,0
3204,22,9,4,2,4,1,0,0,55,38,0
3205,22,6,4,13,4,1,0,0,25,38,0
3206,22,10,4,9,4,0,0,0,30,38,0
3207,22,10,5,9,4,1,0,0,25,38,0
3208,22,9,4,13,2,1,0,0,40,38,0
3209,22,13,4,9,4,1,0,0,55,38,0
3210,22,10,4,9,4,0,0,0,21,38,0
3211,22,9,4,9,4,0,0,0,40,38,0
3212,22,9,4,5,4,1,0,0,40,38,0
3213,22,10,4,10,4,1,0,0,40,38,0
3214,22,10,4,6,4,1,0,0,48,38,0
3215,22,6,0,2,4,1,0,0,40,38,0
3216,22,7,4,7,4,1,0,0,40,38,0
3217,22,9,0,12,4,0,0,0,30,10,0
3218,22,9,2,9,4,0,0,0,22,38,0
3219,22,5,4,5,4,1,0,0,30,38,0
3220,22,10,4,7,4,1,0,0,40,38,0
3221,22,9,4,9,2,0,0,0,35,38,0
3222,22,10,0,6,4,0,0,0,40,38,0
3223,22,10,4,0,4,1,0,0,30,38,0
3224,22,10,4,0,4,0,0,0,40,38,0
3225,22,10,4,0,4,1,0,0,35,38,0
3226,22,10,4,12,4,0,0,0,60,38,0
3227,22,10,4,7,4,1,0,0,50,38,0
3228,22,10,4,9,4,0,0,0,20,38,0
3229,22,13,4,3,4,0,0,0,20,38,0
3230,22,9,4,2,4,1,0,0,40,38,0
3231,22,10,4,7,2,1,0,0,20,38,0
3232,22,9,4,9,4,1,0,0,40,25,0
3233,22,10,4,7,2,0,0,0,30,38,0
3234,22,10,4,0,4,1,0,0,50,38,0
3235,22,10,4,9,4,1,0,0,40,38,0
3236,22,10,4,0,1,1,0,0,40,38,0
3237,22,10,4,3,4,1,0,0,40,38,0
3238,22,10,4,9,4,1,0,0,40,38,0
3239,22,9,4,0,4,0,0,0,40,38,0
3240,22,10,4,10,4,1,0,0,25,38,0
3241,22,10,4,0,4,0,0,0,40,38,0
3242,22,11,4,7,4,0,0,0,30,38,0
3243,22,10,3,12,4,1,0,0,20,38,0
3244,22,13,4,9,4,1,0,0,40,38,0
3245,22,8,4,9,4,1,0,0,30,38,0
3246,22,10,4,7,4,1,0,0,25,38,0
3247,22,10,4,9,4,1,0,0,40,38,0
3248,22,10,4,11,4,1,0,0,20,38,0
3249,22,10,4,2,4,1,0,0,48,38,0
3250,22,10,4,7,2,0,0,0,30,38,0
3251,22,9,4,5,4,1,0,0,35,38,0
3252,22,9,4,2,4,1,0,0,40,38,0
3253,22,10,4,9,4,0,0,0,40,19,0
3254,22,10,2,7,4,1,0,0,25,38,0
3255,22,10,4,9,4,1,0,0,40,38,0
3256,22,6,4,2,4,1,0,0,30,38,0
3257,22,8,4,9,2,1,0,0,40,38,0
3258,22,9,4,7,4,1,0,0,40,38,0
3259,22,5,4,6,4,0,0,0,40,38,0
3260,22,9,4,11,4,0,0,0,40,38,0
3261,22,9,4,5,2,1,0,0,40,38,0
3262,22,10,4,5,4,0,0,0,13,38,0
3263,22,9,4,0,4,1,0,0,40,38,0
3264,22,13,4,9,4,0,0,0,43,38,0
3265,22,11,4,7,4,0,0,0,40,25,0
3266,22,10,4,11,4,1,0,0,42,38,0
3267,22,10,4,11,4,1,0,0,20,38,0
3268,22,10,4,11,4,1,0,0,65,38,0
3269,22,10,4,9,4,1,0,0,20,38,0
3270,22,3,4,5,4,1,0,0,40,25,0
3271,22,10,4,7,4,1,0,0,10,38,0
3272,22,7,4,2,4,1,0,0,45,38,0
3273,22,13,4,11,4,1,0,0,40,38,0
3274,22,10,4,11,2,0,0,0,40,38,0
3275,22,11,4,9,4,1,0,0,30,38,0
3276,22,10,4,7,4,1,0,0,25,38,0
3277,22,7,4,11,4,0,0,0,40,38,0
3278,22,13,4,9,4,0,0,0,12,38,0
3279,22,13,4,0,1,0,0,0,10,39,0
3280,22,11,4,7,4,1,0,0,30,38,0
3281,22,9,2,6,4,1,0,0,40,38,0
3282,22,9,4,5,0,1,0,0,40,38,0
3283,22,13,4,11,4,1,0,0,40,38,0
3284,22,9,4,7,4,0,0,0,40,38,0
3285,22,9,4,0,4,0,0,0,40,38,0
3286,22,10,4,9,4,0,0,0,10,38,0
3287,22,10,4,0,4,1,0,0,40,38,0
3288,22,10,4,13,4,0,0,0,24,38,0
3289,22,10,4,0,4,1,0,0,25,11,0
3290,22,6,5,7,4,0,0,0,40,38,0
3291,22,10,4,9,4,1,0,0,40,38,0
3292,22,9,4,5,4,1,0,0,40,38,0
3293,22,10,4,0,2,0,0,0,30,22,0
3294,22,6,4,0,4,0,0,0,40,38,0
3295,22,10,2,6,4,1,0,0,40,25,0
3296,22,9,4,13,4,1,0,0,70,38,0
3297,22,3,2,9,3,0,0,0,40,25,0
3298,22,9,4,9,4,0,0,0,40,38,0
3299,22,10,4,0,4,1,0,0,12,38,0
3300,22,9,4,5,4,1,0,0,16,38,0
3301,22,13,4,12,4,1,0,0,8,38,0
3302,22,13,4,0,4,0,0,0,35,38,0
3303,22,9,4,0,4,0,0,0,10,38,0
3304,22,9,4,7,4,1,0,0,40,38,0
3305,22,10,4,0,4,0,0,0,25,38,0
3306,22,9,4,5,4,1,0,0,50,38,0
3307,22,10,4,4,4,1,0,0,25,38,0
3308,22,10,4,4,4,1,0,0,10,38,0
3309,22,9,4,4,4,1,0,0,40,38,0
3310,22,9,4,7,4,1,0,0,20,38,0
3311,22,13,4,3,4,0,0,0,7,38,0
3312,22,9,4,11,4,0,0,0,40,28,0
3313,22,9,0,5,4,1,0,0,40,38,0
3314,22,10,0,11,4,0,0,0,48,19,0
3315,22,8,4,7,4,1,0,0,35,38,0
3316,22,10,3,0,1,0,0,0,39,38,0
3317,22,11,4,9,1,1,0,0,20,38,0
3318,22,9,2,7,4,1,0,0,40,38,0
3319,22,12,4,11,4,0,0,0,25,38,0
3320,22,11,4,9,4,1,0,0,40,38,0
3321,22,9,4,0,4,0,0,0,60,38,0
3322,22,12,4,0,4,0,0,0,40,38,0
3323,22,9,4,12,4,0,0,0,40,38,0
3324,22,9,4,0,4,1,0,0,40,38,0
3325,22,10,4,7,4,1,0,0,30,38,0
3326,22,13,4,0,4,0,0,0,10,38,0
3327,22,9,4,9,4,0,0,0,40,38,0
3328,22,9,0,13,4,1,0,0,40,38,0
3329,22,10,4,13,4,1,0,0,32,38,0
3330,22,9,4,0,0,0,0,0,40,38,0
3331,22,6,4,2,4,1,0,0,40,38,0
3332,22,10,4,12,4,0,0,0,43,38,0
3333,22,10,4,0,4,0,0,0,40,38,0
3334,22,10,4,9,4,1,0,0,50,38,0
3335,22,10,4,5,4,1,0,0,24,25,0
3336,22,10,4,0,4,0,0,0,37,38,0
3337,22,10,4,2,4,1,0,0,50,38,0
3338,22,10,4,0,4,0,0,0,30,38,0
3339,22,10,4,0,4,0,0,0,40,38,0
3340,22,9,4,0,4,0,0,0,40,38,0
3341,22,10,4,11,4,1,0,0,40,38,0
3342,22,13,4,0,4,0,0,0,60,38,0
3343,22,9,4,0,1,1,0,0,40,38,0
3344,22,6,4,13,0,1,0,0,84,38,0
3345,22,13,4,4,4,1,0,0,40,38,0
3346,22,10,4,12,4,1,0,0,40,38,0
3347,22,10,4,0,4,1,0,0,25,38,0
3348,22,9,4,7,4,0,0,0,35,38,0
3349,22,10,2,2,4,1,0,0,40,38,0
3350,22,10,4,11,4,0,0,0,30,38,0
3351,22,10,4,11,4,0,0,0,40,38,0
3352,22,9,4,0,4,1,0,0,40,38,0
3353,22,9,4,9,2,0,0,0,40,38,0
3354,22,10,4,9,4,1,0,0,10,38,0
3355,22,10,2,0,0,0,0,0,44,38,0
